TransactionID,Date,CustomerID,CustomerName,AgeGroup,Gender,Region,Country,City,ProductID,ProductName,Category,Quantity,SalesAmount,CostPrice,Profit,DiscountPercent,PaymentMode,SalesChannel
T14436,2024-01-22,C4535,Sonia Patel,50+,Other,Africa,Kenya,Nairobi,P112,Mobile Phone,Electronics,2,2754,2075.65,678.35,0.03,Cash,Online
T14437,2024-04-07,C4536,Sonia Patel,18-25,Male,Europe,Italy,Rome,P112,Mobile Phone,Electronics,2,1008,723.34,284.66,0.16,Cash,In-Store
T14438,2024-01-28,C4537,John Carter,26-35,Female,North America,Mexico,Mexico City,P520,Microwave Oven,Appliances,1,376,314.61,61.39,0.09,Cash,In-Store
T14439,2024-04-08,C4538,Meera Iyer,36-50,Other,Africa,Egypt,Cairo,P402,Monitor,Electronics,1,136,114.18,21.82,0.11,Net Banking,Online
T14440,2024-02-21,C4539,Daniel Wong,50+,Male,South America,Argentina,Buenos Aires,P205,Headphones,Accessories,2,344,277.7,66.3,0.06,Cash,In-Store
T14441,2024-01-08,C4540,Emily Clark,36-50,Other,Asia,India,Bengaluru,P402,Monitor,Electronics,3,4761,4114.0,647.0,0.03,UPI,Online
T14442,2024-04-10,C4541,Natalie Reed,50+,Other,North America,Canada,Vancouver,P101,Laptop,Electronics,4,5432,4268.18,1163.82,0.21,Cash,In-Store
T14443,2024-01-06,C4542,Priya Nair,26-35,Other,Africa,Egypt,Cairo,P402,Monitor,Electronics,2,1080,788.93,291.07,0.03,Net Banking,In-Store
T14444,2024-01-12,C4543,Priya Nair,18-25,Female,Asia,UAE,Dubai,P303,Washing Machine,Appliances,4,5056,3298.11,1757.89,0.08,UPI,In-Store
T14445,2024-03-28,C4544,Daniel Wong,18-25,Other,North America,USA,New York,P101,Laptop,Electronics,4,6296,3878.49,2417.51,0.15,Net Banking,In-Store
T14446,2024-03-08,C4545,Lucas Brown,26-35,Male,Europe,Germany,Munich,P101,Laptop,Electronics,4,1928,1577.04,350.96,0.18,Credit Card,Online
T14447,2024-02-23,C4546,Daniel Wong,26-35,Other,North America,USA,Chicago,P205,Headphones,Accessories,4,6728,4167.74,2560.26,0.05,Net Banking,Online
T14448,2024-03-18,C4547,Aditi Sharma,36-50,Male,Asia,UAE,Abu Dhabi,P112,Mobile Phone,Electronics,1,467,371.29,95.71,0.22,UPI,In-Store
T14449,2024-03-27,C4548,Rohan Gupta,50+,Male,South America,Brazil,São Paulo,P205,Headphones,Accessories,1,1821,1241.91,579.09,0.07,Credit Card,In-Store
T14450,2024-02-05,C4549,Priya Nair,18-25,Female,North America,Mexico,Mexico City,P101,Laptop,Electronics,1,600,392.74,207.26,0.04,Net Banking,Online
T14451,2024-01-04,C4550,Meera Iyer,18-25,Male,North America,USA,Chicago,P520,Microwave Oven,Appliances,2,1764,1188.55,575.45,0.17,Credit Card,In-Store
T14452,2024-03-07,C4551,John Carter,50+,Female,Asia,Japan,Osaka,P303,Washing Machine,Appliances,3,4464,3885.8,578.2,0.12,Debit Card,In-Store
T14453,2024-03-17,C4552,Natalie Reed,18-25,Male,North America,USA,New York,P101,Laptop,Electronics,3,1380,855.95,524.05,0.05,UPI,In-Store
T14454,2024-01-13,C4553,Lucas Brown,50+,Male,Asia,Singapore,Singapore,P205,Headphones,Accessories,3,1047,743.05,303.95,0.01,Cash,Online
T14455,2024-01-03,C4554,Emily Clark,50+,Other,Europe,France,Paris,P101,Laptop,Electronics,2,3640,3028.68,611.32,0.04,Debit Card,In-Store
T14456,2024-02-27,C4555,Priya Nair,18-25,Other,Africa,Egypt,Cairo,P101,Laptop,Electronics,1,127,95.02,31.98,0.1,Cash,Online
T14457,2024-04-14,C4556,Meera Iyer,18-25,Female,South America,Brazil,São Paulo,P112,Mobile Phone,Electronics,4,1344,899.39,444.61,0.07,UPI,Online
T14458,2024-02-06,C4557,Ethan Wilson,36-50,Male,North America,Canada,Vancouver,P101,Laptop,Electronics,1,585,525.68,59.32,0.08,Debit Card,In-Store
T14459,2024-02-10,C4558,John Carter,50+,Other,Europe,France,Paris,P112,Mobile Phone,Electronics,2,1480,1325.49,154.51,0.15,UPI,Online
T14460,2024-02-17,C4559,Sonia Patel,36-50,Other,Africa,Kenya,Nairobi,P112,Mobile Phone,Electronics,1,1413,925.08,487.92,0.24,UPI,In-Store
T14461,2024-04-23,C4560,Jake Turner,26-35,Other,North America,Mexico,Monterrey,P402,Monitor,Electronics,3,930,801.97,128.03,0.09,Credit Card,In-Store
T14462,2024-01-14,C4561,Daniel Wong,50+,Male,South America,Brazil,Rio,P112,Mobile Phone,Electronics,2,350,258.13,91.87,0.04,Net Banking,Online
T14463,2024-02-23,C4562,Emily Clark,36-50,Male,Africa,South Africa,Cape Town,P303,Washing Machine,Appliances,2,3194,2786.09,407.91,0.04,Cash,In-Store
T14464,2024-01-26,C4563,John Carter,36-50,Female,South America,Brazil,São Paulo,P101,Laptop,Electronics,4,6248,4927.18,1320.82,0.22,Debit Card,In-Store
T14465,2024-01-19,C4564,Sonia Patel,36-50,Other,South America,Argentina,Buenos Aires,P112,Mobile Phone,Electronics,1,920,638.69,281.31,0.05,Debit Card,Online
T14466,2024-01-29,C4565,Lucas Brown,18-25,Male,Asia,UAE,Dubai,P101,Laptop,Electronics,2,2180,1630.76,549.24,0.1,Cash,Online
T14467,2024-03-03,C4566,Rohan Gupta,50+,Other,North America,USA,New York,P101,Laptop,Electronics,2,3236,2848.2,387.8,0.01,Net Banking,Online
T14468,2024-02-15,C4567,Meera Iyer,26-35,Male,South America,Brazil,Rio,P402,Monitor,Electronics,4,6908,5152.42,1755.58,0.18,Net Banking,In-Store
T14469,2024-02-22,C4568,Jake Turner,36-50,Female,South America,Argentina,Buenos Aires,P112,Mobile Phone,Electronics,4,6732,5413.06,1318.94,0.22,Net Banking,In-Store
T14470,2024-04-29,C4569,John Carter,36-50,Male,South America,Chile,Santiago,P520,Microwave Oven,Appliances,4,6632,4253.61,2378.39,0.25,Cash,Online
T14471,2024-01-18,C4570,Meera Iyer,50+,Female,Africa,Egypt,Cairo,P101,Laptop,Electronics,4,1764,1175.5,588.5,0.05,Credit Card,In-Store
T14472,2024-02-01,C4571,Maria Gomez,18-25,Other,North America,Canada,Toronto,P303,Washing Machine,Appliances,1,1634,1287.15,346.85,0.06,Net Banking,In-Store
T14473,2024-04-01,C4572,John Carter,36-50,Male,Europe,France,Lyon,P402,Monitor,Electronics,1,1123,988.13,134.87,0.19,Net Banking,In-Store
T14474,2024-04-25,C4573,Jake Turner,18-25,Male,Europe,Germany,Munich,P303,Washing Machine,Appliances,4,5184,4411.03,772.97,0.1,Credit Card,In-Store
T14475,2024-02-14,C4574,Meera Iyer,18-25,Other,Asia,Japan,Tokyo,P303,Washing Machine,Appliances,3,2856,1804.34,1051.66,0.15,UPI,In-Store
T14476,2024-01-06,C4575,Michael Ross,50+,Male,Europe,France,Lyon,P520,Microwave Oven,Appliances,4,5464,4799.79,664.21,0.06,Net Banking,Online
T14477,2024-04-11,C4576,Rohan Gupta,36-50,Female,Europe,Germany,Munich,P402,Monitor,Electronics,1,624,429.82,194.18,0.07,Net Banking,Online
T14478,2024-01-25,C4577,Natalie Reed,18-25,Other,North America,USA,Seattle,P520,Microwave Oven,Appliances,2,2728,1906.37,821.63,0.09,Net Banking,Online
T14479,2024-04-05,C4578,Maria Gomez,50+,Female,Asia,UAE,Abu Dhabi,P520,Microwave Oven,Appliances,3,3255,2435.09,819.91,0.04,Net Banking,Online
T14480,2024-01-17,C4579,Rohan Gupta,26-35,Male,Asia,Singapore,Singapore,P402,Monitor,Electronics,1,1550,944.6,605.4,0.09,Credit Card,In-Store
T14481,2024-03-24,C4580,Michael Ross,36-50,Other,Africa,Egypt,Cairo,P101,Laptop,Electronics,1,666,540.32,125.68,0.19,Net Banking,In-Store
T14482,2024-04-08,C4581,Jake Turner,36-50,Male,Asia,UAE,Abu Dhabi,P205,Headphones,Accessories,4,5400,4194.73,1205.27,0.04,Debit Card,Online
T14483,2024-02-01,C4582,Michael Ross,18-25,Other,North America,Canada,Vancouver,P101,Laptop,Electronics,2,174,111.51,62.49,0.01,Cash,Online
T14484,2024-02-23,C4583,Daniel Wong,50+,Female,Europe,Germany,Munich,P402,Monitor,Electronics,4,1016,844.9,171.1,0.24,Credit Card,Online
T14485,2024-02-16,C4584,Aditi Sharma,36-50,Other,South America,Argentina,Buenos Aires,P402,Monitor,Electronics,4,3480,2381.6,1098.4,0.05,UPI,Online
T14486,2024-01-03,C4585,Daniel Wong,50+,Other,Asia,Japan,Tokyo,P402,Monitor,Electronics,2,918,760.07,157.93,0.12,Debit Card,Online
T14487,2024-04-23,C4586,Sarah Miller,18-25,Other,Asia,Singapore,Singapore,P402,Monitor,Electronics,4,1076,942.06,133.94,0.18,Credit Card,In-Store
T14488,2024-01-02,C4587,Daniel Wong,50+,Male,Africa,Egypt,Cairo,P205,Headphones,Accessories,2,1958,1330.64,627.36,0.17,Cash,In-Store
T14489,2024-04-10,C4588,Ethan Wilson,26-35,Other,North America,Mexico,Monterrey,P520,Microwave Oven,Appliances,4,1056,717.47,338.53,0.08,Debit Card,In-Store
T14490,2024-04-21,C4589,Jake Turner,36-50,Female,Africa,Egypt,Cairo,P303,Washing Machine,Appliances,3,3861,3340.39,520.61,0.0,Net Banking,In-Store
T14491,2024-01-16,C4590,Sarah Miller,36-50,Male,Africa,Kenya,Nairobi,P205,Headphones,Accessories,2,3386,2743.4,642.6,0.21,Credit Card,In-Store
T14492,2024-01-06,C4591,Natalie Reed,50+,Female,South America,Brazil,São Paulo,P112,Mobile Phone,Electronics,1,1189,736.92,452.08,0.15,Credit Card,Online
T14493,2024-01-17,C4592,Aditi Sharma,18-25,Other,Asia,India,Mumbai,P112,Mobile Phone,Electronics,2,3972,3420.06,551.94,0.22,Debit Card,Online
T14494,2024-02-18,C4593,Aditi Sharma,18-25,Female,Asia,Japan,Tokyo,P112,Mobile Phone,Electronics,1,1662,1279.99,382.01,0.08,Debit Card,Online
T14495,2024-01-07,C4594,Natalie Reed,36-50,Male,Asia,India,Mumbai,P303,Washing Machine,Appliances,2,268,220.63,47.37,0.13,Net Banking,In-Store
T14496,2024-01-03,C4595,Lucas Brown,26-35,Other,Asia,India,Bengaluru,P402,Monitor,Electronics,1,1120,844.1,275.9,0.21,Credit Card,Online
T14497,2024-02-11,C4596,Priya Nair,26-35,Male,Africa,Egypt,Cairo,P402,Monitor,Electronics,2,1570,1239.28,330.72,0.14,Cash,In-Store
T14498,2024-04-10,C4597,Meera Iyer,36-50,Female,Africa,South Africa,Cape Town,P303,Washing Machine,Appliances,3,540,480.37,59.63,0.24,Net Banking,In-Store
T14499,2024-01-04,C4598,Maria Gomez,18-25,Female,Africa,South Africa,Johannesburg,P402,Monitor,Electronics,3,345,210.03,134.97,0.24,Credit Card,Online
T14500,2024-04-26,C4599,Lucas Brown,50+,Other,Africa,Kenya,Nairobi,P402,Monitor,Electronics,3,4953,3092.28,1860.72,0.2,UPI,Online
T14501,2024-03-14,C4600,Sarah Miller,18-25,Other,Africa,South Africa,Cape Town,P205,Headphones,Accessories,4,7740,4747.7,2992.3,0.08,Credit Card,Online
T14502,2024-02-27,C4601,Daniel Wong,50+,Male,South America,Brazil,Rio,P402,Monitor,Electronics,3,5322,3923.32,1398.68,0.1,UPI,In-Store
T14503,2024-01-25,C4602,Aditi Sharma,50+,Other,North America,Canada,Vancouver,P101,Laptop,Electronics,1,1178,986.7,191.3,0.25,UPI,In-Store
T14504,2024-04-11,C4603,Daniel Wong,18-25,Male,North America,USA,Chicago,P112,Mobile Phone,Electronics,3,1881,1521.56,359.44,0.03,Net Banking,Online
T14505,2024-02-25,C4604,Sarah Miller,18-25,Female,South America,Chile,Santiago,P101,Laptop,Electronics,2,3604,2868.32,735.68,0.16,UPI,In-Store
T14506,2024-04-28,C4605,Priya Nair,26-35,Female,North America,Mexico,Monterrey,P520,Microwave Oven,Appliances,2,568,383.99,184.01,0.22,Cash,In-Store
T14507,2024-02-23,C4606,Michael Ross,18-25,Other,South America,Brazil,São Paulo,P101,Laptop,Electronics,2,576,357.27,218.73,0.11,UPI,Online
T14508,2024-04-09,C4607,Natalie Reed,36-50,Female,North America,Mexico,Mexico City,P101,Laptop,Electronics,4,1412,1079.35,332.65,0.1,Credit Card,Online
T14509,2024-01-07,C4608,Sarah Miller,50+,Male,Europe,UK,Manchester,P303,Washing Machine,Appliances,2,1262,874.44,387.56,0.01,Net Banking,In-Store
T14510,2024-02-20,C4609,Priya Nair,36-50,Female,Africa,Egypt,Cairo,P402,Monitor,Electronics,1,398,243.04,154.96,0.22,UPI,In-Store
T14511,2024-03-29,C4610,Lucas Brown,36-50,Female,Europe,UK,Manchester,P112,Mobile Phone,Electronics,3,3627,2458.55,1168.45,0.17,Cash,Online
T14512,2024-01-11,C4611,Aditi Sharma,18-25,Female,South America,Chile,Santiago,P402,Monitor,Electronics,4,4000,3317.32,682.68,0.19,Cash,In-Store
T14513,2024-02-07,C4612,Emily Clark,18-25,Male,North America,Canada,Vancouver,P402,Monitor,Electronics,1,1281,1114.7,166.3,0.01,UPI,In-Store
T14514,2024-01-01,C4613,Sarah Miller,50+,Female,North America,USA,Chicago,P205,Headphones,Accessories,3,3090,2182.16,907.84,0.25,Net Banking,In-Store
T14515,2024-01-10,C4614,Michael Ross,50+,Female,Europe,UK,London,P520,Microwave Oven,Appliances,2,890,753.07,136.93,0.09,Cash,In-Store
T14516,2024-03-12,C4615,Rohan Gupta,18-25,Female,Africa,Kenya,Nairobi,P520,Microwave Oven,Appliances,2,2198,1504.44,693.56,0.01,Debit Card,Online
T14517,2024-02-26,C4616,Meera Iyer,26-35,Female,Asia,Singapore,Singapore,P205,Headphones,Accessories,2,3880,3416.15,463.85,0.06,Debit Card,In-Store
T14518,2024-03-16,C4617,Michael Ross,36-50,Female,South America,Argentina,Buenos Aires,P520,Microwave Oven,Appliances,2,2888,1964.78,923.22,0.14,Net Banking,In-Store
T14519,2024-04-23,C4618,Sarah Miller,36-50,Other,Africa,Kenya,Nairobi,P402,Monitor,Electronics,4,3276,2832.51,443.49,0.09,Net Banking,Online
T14520,2024-02-28,C4619,Sarah Miller,50+,Male,Europe,Italy,Rome,P101,Laptop,Electronics,4,3420,2477.43,942.57,0.23,Net Banking,Online
T14521,2024-02-05,C4620,Sonia Patel,26-35,Male,Africa,South Africa,Cape Town,P101,Laptop,Electronics,1,1469,990.64,478.36,0.06,Credit Card,In-Store
T14522,2024-02-02,C4621,Daniel Wong,26-35,Male,South America,Chile,Santiago,P205,Headphones,Accessories,1,641,440.16,200.84,0.04,Credit Card,Online
T14523,2024-01-18,C4622,Maria Gomez,50+,Female,North America,Canada,Toronto,P402,Monitor,Electronics,1,439,348.41,90.59,0.24,Cash,Online
T14524,2024-02-11,C4623,Emily Clark,18-25,Female,North America,USA,New York,P303,Washing Machine,Appliances,3,3696,3181.12,514.88,0.14,Net Banking,In-Store
T14525,2024-01-26,C4624,Jake Turner,26-35,Male,South America,Brazil,São Paulo,P101,Laptop,Electronics,4,816,729.46,86.54,0.12,Cash,Online
T14526,2024-02-28,C4625,Aditi Sharma,36-50,Other,Europe,France,Lyon,P520,Microwave Oven,Appliances,2,2442,1851.92,590.08,0.15,Net Banking,In-Store
T14527,2024-04-02,C4626,Rohan Gupta,36-50,Male,North America,Mexico,Mexico City,P402,Monitor,Electronics,3,4077,3109.33,967.67,0.0,Debit Card,In-Store
T14528,2024-01-29,C4627,Jake Turner,36-50,Male,North America,Mexico,Monterrey,P205,Headphones,Accessories,1,1584,1154.44,429.56,0.21,Debit Card,In-Store
T14529,2024-01-10,C4628,Jake Turner,50+,Female,Europe,Italy,Rome,P303,Washing Machine,Appliances,3,1836,1188.92,647.08,0.1,Credit Card,Online
T14530,2024-02-24,C4629,Daniel Wong,50+,Male,Asia,Japan,Osaka,P520,Microwave Oven,Appliances,3,4095,3262.27,832.73,0.12,Cash,Online
T14531,2024-03-24,C4630,Daniel Wong,18-25,Male,Asia,India,Mumbai,P520,Microwave Oven,Appliances,1,367,323.37,43.63,0.09,Credit Card,Online
T14532,2024-03-27,C4631,Lucas Brown,26-35,Male,South America,Chile,Santiago,P402,Monitor,Electronics,1,1313,1167.14,145.86,0.2,Credit Card,Online
T14533,2024-04-04,C4632,Michael Ross,36-50,Other,Asia,UAE,Dubai,P520,Microwave Oven,Appliances,2,1576,1123.84,452.16,0.13,Cash,Online
T14534,2024-03-08,C4633,Sonia Patel,50+,Male,Asia,Japan,Tokyo,P303,Washing Machine,Appliances,4,1300,989.36,310.64,0.18,Cash,In-Store
T14535,2024-03-30,C4634,Lucas Brown,36-50,Female,Europe,UK,London,P112,Mobile Phone,Electronics,2,3664,3018.81,645.19,0.23,Cash,Online
T14536,2024-01-24,C4635,Meera Iyer,26-35,Other,Africa,South Africa,Johannesburg,P303,Washing Machine,Appliances,1,1742,1281.16,460.84,0.03,UPI,In-Store
T14537,2024-02-12,C4636,Daniel Wong,26-35,Other,Asia,UAE,Dubai,P520,Microwave Oven,Appliances,2,2464,1952.15,511.85,0.24,UPI,In-Store
T14538,2024-01-14,C4637,Lucas Brown,50+,Female,Asia,UAE,Dubai,P303,Washing Machine,Appliances,3,2010,1454.09,555.91,0.09,Net Banking,Online
T14539,2024-03-07,C4638,Meera Iyer,36-50,Other,South America,Argentina,Buenos Aires,P303,Washing Machine,Appliances,2,2048,1522.91,525.09,0.03,Credit Card,In-Store
T14540,2024-03-04,C4639,Jake Turner,50+,Other,North America,Canada,Vancouver,P520,Microwave Oven,Appliances,2,1652,1069.48,582.52,0.13,Credit Card,In-Store
T14541,2024-02-03,C4640,Rohan Gupta,36-50,Other,Europe,Germany,Munich,P303,Washing Machine,Appliances,1,1987,1524.74,462.26,0.14,Debit Card,Online
T14542,2024-03-22,C4641,Emily Clark,26-35,Other,South America,Brazil,Rio,P520,Microwave Oven,Appliances,4,212,136.87,75.13,0.1,Credit Card,Online
T14543,2024-01-05,C4642,Daniel Wong,50+,Female,Asia,Japan,Tokyo,P402,Monitor,Electronics,2,3344,2786.79,557.21,0.14,Cash,In-Store
T14544,2024-03-08,C4643,Natalie Reed,26-35,Other,Europe,UK,London,P205,Headphones,Accessories,4,4256,3330.62,925.38,0.1,UPI,In-Store
T14545,2024-02-11,C4644,Priya Nair,36-50,Other,North America,Canada,Toronto,P402,Monitor,Electronics,3,4974,3934.42,1039.58,0.06,Cash,Online
T14546,2024-04-27,C4645,Sarah Miller,18-25,Other,Africa,Kenya,Nairobi,P112,Mobile Phone,Electronics,2,1558,1238.41,319.59,0.01,Net Banking,Online
T14547,2024-01-21,C4646,Jake Turner,36-50,Female,Europe,Italy,Milan,P303,Washing Machine,Appliances,4,4808,3198.69,1609.31,0.21,Credit Card,Online
T14548,2024-04-01,C4647,Natalie Reed,36-50,Female,Europe,Germany,Munich,P303,Washing Machine,Appliances,2,1600,1236.18,363.82,0.11,Credit Card,In-Store
T14549,2024-02-27,C4648,Jake Turner,26-35,Female,Europe,UK,Manchester,P303,Washing Machine,Appliances,1,1658,1084.78,573.22,0.12,Net Banking,In-Store
T14550,2024-03-16,C4649,Priya Nair,18-25,Male,South America,Brazil,São Paulo,P205,Headphones,Accessories,2,238,205.9,32.1,0.17,Credit Card,Online
T14551,2024-04-26,C4650,Michael Ross,18-25,Female,North America,Canada,Toronto,P101,Laptop,Electronics,3,4665,4071.9,593.1,0.17,Credit Card,Online
T14552,2024-03-04,C4651,Lucas Brown,50+,Other,Europe,UK,London,P303,Washing Machine,Appliances,2,1208,737.21,470.79,0.07,Net Banking,Online
T14553,2024-03-31,C4652,Meera Iyer,18-25,Male,South America,Brazil,São Paulo,P303,Washing Machine,Appliances,1,529,475.16,53.84,0.13,UPI,In-Store
T14554,2024-03-25,C4653,Natalie Reed,36-50,Female,South America,Brazil,São Paulo,P402,Monitor,Electronics,1,380,300.02,79.98,0.19,Debit Card,Online
T14555,2024-01-07,C4654,John Carter,18-25,Female,South America,Argentina,Buenos Aires,P402,Monitor,Electronics,2,384,244.37,139.63,0.14,Net Banking,Online
T14556,2024-02-16,C4655,Lucas Brown,26-35,Female,Asia,UAE,Dubai,P101,Laptop,Electronics,2,1714,1509.92,204.08,0.07,Debit Card,Online
T14557,2024-04-25,C4656,Priya Nair,50+,Male,North America,Canada,Vancouver,P112,Mobile Phone,Electronics,2,1204,1071.95,132.05,0.03,Net Banking,Online
T14558,2024-03-12,C4657,Daniel Wong,36-50,Male,South America,Chile,Santiago,P205,Headphones,Accessories,3,1971,1247.57,723.43,0.01,Cash,In-Store
T14559,2024-03-27,C4658,Emily Clark,36-50,Female,Asia,Singapore,Singapore,P520,Microwave Oven,Appliances,4,4996,4071.73,924.27,0.25,UPI,Online
T14560,2024-03-27,C4659,Aditi Sharma,36-50,Male,Asia,Singapore,Singapore,P101,Laptop,Electronics,1,1798,1411.86,386.14,0.14,Cash,In-Store
T14561,2024-03-29,C4660,Emily Clark,36-50,Male,Asia,Japan,Osaka,P520,Microwave Oven,Appliances,4,2340,1436.1,903.9,0.24,Debit Card,Online
T14562,2024-04-07,C4661,Lucas Brown,36-50,Female,Europe,France,Paris,P402,Monitor,Electronics,2,2568,1904.06,663.94,0.23,UPI,Online
T14563,2024-04-01,C4662,Maria Gomez,26-35,Other,North America,USA,Chicago,P303,Washing Machine,Appliances,2,398,243.35,154.65,0.18,Net Banking,In-Store
T14564,2024-04-12,C4663,Michael Ross,36-50,Male,Asia,Japan,Tokyo,P402,Monitor,Electronics,4,476,327.22,148.78,0.04,Net Banking,Online
T14565,2024-01-26,C4664,Meera Iyer,50+,Female,South America,Argentina,Buenos Aires,P402,Monitor,Electronics,4,4908,4238.96,669.04,0.24,Debit Card,In-Store
T14566,2024-01-18,C4665,Sonia Patel,36-50,Other,Africa,Kenya,Nairobi,P101,Laptop,Electronics,3,5310,3668.32,1641.68,0.05,Net Banking,In-Store
T14567,2024-04-13,C4666,Natalie Reed,26-35,Female,South America,Argentina,Buenos Aires,P520,Microwave Oven,Appliances,2,526,374.72,151.28,0.04,UPI,In-Store
T14568,2024-02-20,C4667,Meera Iyer,50+,Female,Africa,Egypt,Cairo,P402,Monitor,Electronics,1,94,57.69,36.31,0.08,Net Banking,Online
T14569,2024-03-26,C4668,Priya Nair,50+,Other,North America,USA,Chicago,P101,Laptop,Electronics,1,1243,1018.94,224.06,0.09,Net Banking,Online
T14570,2024-03-08,C4669,Meera Iyer,36-50,Male,Africa,Egypt,Cairo,P112,Mobile Phone,Electronics,2,3952,3244.46,707.54,0.02,Credit Card,Online
T14571,2024-02-12,C4670,Maria Gomez,50+,Female,Asia,India,Delhi,P101,Laptop,Electronics,1,1796,1247.08,548.92,0.16,UPI,Online
T14572,2024-02-01,C4671,Natalie Reed,26-35,Other,South America,Chile,Santiago,P205,Headphones,Accessories,4,3904,3044.3,859.7,0.05,Net Banking,Online
T14573,2024-03-26,C4672,Rohan Gupta,50+,Other,Asia,India,Mumbai,P303,Washing Machine,Appliances,3,3309,2545.86,763.14,0.02,Cash,Online
T14574,2024-02-06,C4673,Daniel Wong,26-35,Male,Europe,France,Paris,P101,Laptop,Electronics,2,1366,975.95,390.05,0.18,Cash,In-Store
T14575,2024-01-25,C4674,Rohan Gupta,50+,Female,North America,USA,Seattle,P205,Headphones,Accessories,3,1722,1173.53,548.47,0.19,Credit Card,Online
T14576,2024-04-29,C4675,Rohan Gupta,18-25,Male,South America,Chile,Santiago,P303,Washing Machine,Appliances,1,1276,1103.98,172.02,0.14,UPI,In-Store
T14577,2024-04-03,C4676,Daniel Wong,50+,Other,North America,USA,Seattle,P402,Monitor,Electronics,4,4736,3966.21,769.79,0.2,Credit Card,Online
T14578,2024-03-09,C4677,Ethan Wilson,26-35,Female,Africa,Kenya,Nairobi,P520,Microwave Oven,Appliances,2,1638,1293.85,344.15,0.2,Debit Card,In-Store
T14579,2024-04-07,C4678,Aditi Sharma,50+,Male,North America,USA,Seattle,P101,Laptop,Electronics,3,1908,1154.7,753.3,0.08,Net Banking,Online
T14580,2024-02-27,C4679,John Carter,50+,Male,Europe,UK,London,P101,Laptop,Electronics,3,2739,2337.58,401.42,0.06,Credit Card,Online
T14581,2024-03-21,C4680,Michael Ross,50+,Other,South America,Brazil,Rio,P112,Mobile Phone,Electronics,4,6764,4573.03,2190.97,0.17,Debit Card,Online
T14582,2024-01-09,C4681,Jake Turner,36-50,Male,Europe,Germany,Berlin,P112,Mobile Phone,Electronics,2,1072,776.82,295.18,0.16,UPI,In-Store
T14583,2024-01-20,C4682,Meera Iyer,50+,Male,Europe,UK,London,P520,Microwave Oven,Appliances,3,2136,1385.8,750.2,0.22,Credit Card,Online
T14584,2024-01-23,C4683,Priya Nair,50+,Female,South America,Chile,Santiago,P520,Microwave Oven,Appliances,2,726,468.13,257.87,0.09,Cash,In-Store
T14585,2024-04-10,C4684,Ethan Wilson,50+,Other,Asia,UAE,Abu Dhabi,P205,Headphones,Accessories,1,1288,1105.66,182.34,0.21,Credit Card,Online
T14586,2024-03-23,C4685,John Carter,18-25,Other,Asia,UAE,Dubai,P402,Monitor,Electronics,1,1441,948.34,492.66,0.13,Cash,Online
T14587,2024-03-25,C4686,Daniel Wong,50+,Female,Africa,Kenya,Nairobi,P303,Washing Machine,Appliances,2,3016,2258.08,757.92,0.0,Credit Card,Online
T14588,2024-02-05,C4687,Lucas Brown,50+,Female,Asia,UAE,Abu Dhabi,P402,Monitor,Electronics,2,2724,1791.31,932.69,0.07,UPI,In-Store
T14589,2024-01-08,C4688,Sonia Patel,18-25,Other,Asia,India,Delhi,P402,Monitor,Electronics,2,540,361.99,178.01,0.05,Net Banking,Online
T14590,2024-04-09,C4689,Sarah Miller,26-35,Female,North America,Mexico,Mexico City,P112,Mobile Phone,Electronics,2,318,257.94,60.06,0.01,Net Banking,Online
T14591,2024-02-28,C4690,Sarah Miller,18-25,Male,Asia,Japan,Osaka,P112,Mobile Phone,Electronics,1,1483,1221.9,261.1,0.23,Cash,In-Store
T14592,2024-02-10,C4691,John Carter,50+,Female,North America,Mexico,Monterrey,P205,Headphones,Accessories,3,2901,2003.58,897.42,0.22,Cash,Online
T14593,2024-03-20,C4692,Emily Clark,36-50,Female,South America,Brazil,São Paulo,P303,Washing Machine,Appliances,1,1713,1224.88,488.12,0.0,Net Banking,In-Store
T14594,2024-03-05,C4693,Aditi Sharma,18-25,Other,North America,Canada,Vancouver,P101,Laptop,Electronics,3,5715,4125.3,1589.7,0.08,Debit Card,Online
T14595,2024-03-22,C4694,Maria Gomez,18-25,Male,Europe,Italy,Milan,P402,Monitor,Electronics,1,1912,1353.68,558.32,0.0,Cash,Online
T14596,2024-03-14,C4695,Daniel Wong,18-25,Female,South America,Chile,Santiago,P303,Washing Machine,Appliances,3,1878,1171.9,706.1,0.19,Net Banking,Online
T14597,2024-01-29,C4696,Daniel Wong,36-50,Other,Europe,Germany,Munich,P520,Microwave Oven,Appliances,3,3078,2247.54,830.46,0.08,Cash,In-Store
T14598,2024-01-30,C4697,Natalie Reed,26-35,Female,Africa,South Africa,Johannesburg,P101,Laptop,Electronics,4,1900,1472.61,427.39,0.09,Debit Card,In-Store
T14599,2024-04-27,C4698,Daniel Wong,36-50,Male,Europe,France,Lyon,P402,Monitor,Electronics,2,986,668.65,317.35,0.21,Credit Card,Online
T14600,2024-04-04,C4699,Michael Ross,26-35,Male,North America,Mexico,Mexico City,P303,Washing Machine,Appliances,2,190,167.94,22.06,0.09,UPI,In-Store
T14601,2024-03-15,C4700,Lucas Brown,36-50,Other,Asia,India,Mumbai,P402,Monitor,Electronics,2,2306,1682.45,623.55,0.01,Net Banking,In-Store
